1,152.008333333333,-0.00234863005683186
2,152.009027777778,-0.00503444387229779
3,152.009722222222,-0.00768663478398611
4,152.010416666667,-0.00975525337683168
5,152.011111111111,-0.0116423410433429
6,152.011805555556,-0.0140026725745231
7,152.0125,-0.0161646460757123
8,152.013194444444,-0.0190944573918228
9,152.013888888889,-0.022057171395496
10,152.014583333333,-0.0243426551901076
11,152.015277777778,-0.0276426335939761
12,152.015972222222,-0.0309877879283887
13,152.016666666667,-0.0335569085908855
14,152.017361111111,-0.0359983734958743
15,152.018055555556,-0.039248947548439
16,152.01875,-0.0424414035075001
17,152.019444444444,-0.0448112126057009
18,152.020138888889,-0.0483160887092514
19,152.020833333333,-0.0517392528487571
20,152.021527777778,-0.0552627093123214
21,152.022222222222,-0.057538885381524
22,152.022916666667,-0.0599068220902949
23,152.023611111111,-0.0636140630621812
24,152.024305555556,-0.0672925243141152
25,152.025,-0.0710451335773142
26,152.025694444444,-0.0742794409170761
27,152.026388888889,-0.0750219299393976
28,152.027083333333,-0.0784356130493095
29,152.027777777778,-0.0817974180876851
30,152.028472222222,-0.0859276384237247
31,152.029166666667,-0.0886600282102117
32,152.029861111111,-0.092248999071922
33,152.030555555556,-0.0955313914120492
34,152.03125,-0.099454239942156
35,152.031944444444,-0.103479312071831
36,152.032638888889,-0.108038589944988
37,152.033333333333,-0.112603310163905
38,152.034027777778,-0.116392830776917
39,152.034722222222,-0.12111264488702
40,152.035416666667,-0.124970474304927
41,152.036111111111,-0.129540069649861
42,152.036805555556,-0.133833083305073
43,152.0375,-0.138976260171877
44,152.038194444444,-0.143649186119364
45,152.038888888889,-0.148976934746097
46,152.039583333333,-0.153873164020468
47,152.040277777778,-0.159318146688116
48,152.040972222222,-0.16408282362534
49,152.041666666667,-0.169898122110024
50,152.042361111111,-0.175575589215423
51,152.043055555556,-0.180374357658685
52,152.04375,-0.18649325538618
53,152.044444444444,-0.18878486184051
54,152.045138888889,-0.194349011503875
55,152.045833333333,-0.200617123531041
56,152.046527777778,-0.207010262403648
57,152.047222222222,-0.210545332344943
58,152.047916666667,-0.216083422649078
59,152.048611111111,-0.217802417104408
60,152.049305555556,-0.22553076086541
61,152.05,-0.233390276954086
62,152.050694444444,-0.239986656837688
63,152.051388888889,-0.248179521401108
64,152.052083333333,-0.249800825491996
65,152.052777777778,-0.258473866668443
66,152.053472222222,-0.266861789611269
67,152.054166666667,-0.275920081160166
68,152.054861111111,-0.284756556968797
69,152.055555555556,-0.29373991832504
70,152.05625,-0.30182947234732
71,152.056944444444,-0.31162427552665
72,152.057638888889,-0.321289157073292
73,152.058333333333,-0.331487799449518
74,152.059027777778,-0.341526448276665
75,152.059722222222,-0.351079249473327
76,152.060416666667,-0.355299295998221
77,152.061111111111,-0.361479111419818
78,152.061805555556,-0.36576480408223
79,152.0625,-0.377142380663137
80,152.063194444444,-0.389077501327112
81,152.063888888889,-0.400852095801981
82,152.064583333333,-0.412880149585728
83,152.065277777778,-0.425530404753718
84,152.065972222222,-0.437107629962179
85,152.066666666667,-0.450760471354821
86,152.067361111111,-0.464470837878766
87,152.068055555556,-0.478659413349007
88,152.06875,-0.493112954905749
89,152.069444444444,-0.502201116136387
90,152.070138888889,-0.517321451468703
91,152.070833333333,-0.530457858294884
92,152.071527777778,-0.545587263464686
93,152.072222222222,-0.560347647333691
94,152.072916666667,-0.577087104443429
95,152.073611111111,-0.593307151439624
96,152.074305555556,-0.609920401027345
97,152.075,-0.626912296898231
98,152.075694444444,-0.644537989316715
99,152.076388888889,-0.654796454604973
100,152.077083333333,-0.665565802623055
101,152.077777777778,-0.683339592511662
102,152.078472222222,-0.702065487948719
103,152.079166666667,-0.722214247818107
104,152.079861111111,-0.739628194383486
105,152.080555555556,-0.761085306923163
106,152.08125,-0.782807629444599
107,152.081944444444,-0.804853353105744
108,152.082638888889,-0.824659469955513
109,152.083333333333,-0.846660755087458
110,152.084027777778,-0.868736190072618
111,152.084722222222,-0.818342504275597
112,152.085416666667,-0.816814445708901
113,152.086111111111,-0.78094990476341
114,152.086805555556,-0.80391085860476
115,152.0875,-0.834804123876851
116,152.088194444444,-0.858709639578749
117,152.088888888889,-0.889180971452784
118,152.089583333333,-0.893844845138729
119,152.090277777778,-0.924397564923895
120,152.090972222222,-0.958856221252814
121,152.091666666667,-0.969887926963222
122,152.092361111111,-1.00526132528638
123,152.093055555556,-1.03896248959928
124,152.09375,-1.07434773158006
125,152.094444444444,-1.08725965780274
126,152.095138888889,-1.12486123499528
127,152.095833333333,-1.10001735818115
128,152.096527777778,-1.13703574305565
129,152.097222222222,-1.15818412169726
130,152.097916666667,-1.18841832919303
131,152.098611111111,-1.20881982964191
132,152.099305555556,-1.25110027070825
133,152.1,-1.28154353167886
134,152.100694444444,-1.31892937374241
135,152.101388888889,-1.3511844667774
136,152.102083333333,-1.393498887448
137,152.102777777778,-1.41725653970723
138,152.103472222222,-1.43360487099356
139,152.104166666667,-1.47963099206515
140,152.104861111111,-1.51711450956641
141,152.105555555556,-1.55959716689984
142,152.10625,-1.60538385103313
143,152.106944444444,-1.64159187058211
144,152.107638888889,-1.68249736264359
145,152.108333333333,-1.70252164794702
146,152.109027777778,-1.7515976287446
147,152.109722222222,-1.77835254871793
148,152.110416666667,-1.828038112369
149,152.111111111111,-1.87320342956454
150,152.111805555556,-1.87503991976489
151,152.1125,-1.91859194887712
152,152.113194444444,-1.96216836734262
153,152.113888888889,-2.00061321194663
154,152.114583333333,-2.04367714294384
155,152.115277777778,-2.08741480916564
156,152.115972222222,-2.12307301760065
157,152.116666666667,-2.16733850547184
158,152.117361111111,-2.193227330939
159,152.118055555556,-2.23716695011112
160,152.11875,-2.26926716437389
161,152.119444444444,-2.315362995201
162,152.120138888889,-2.31336698781898
163,152.120833333333,-2.36201674857379
164,152.121527777778,-2.25840695579269
165,152.122222222222,-2.28379138745158
166,152.122916666667,-2.32655467542955
167,152.123611111111,-2.33939993186314
168,152.124305555556,-1.9629818562436
169,152.125,-1.97841316779159
170,152.125694444444,-1.98605560678789
171,152.126388888889,-2.02966460931691
172,152.127083333333,-2.07084450524373
173,152.127777777778,-2.0957245498305
174,152.128472222222,-2.0970877862114
175,152.129166666667,-2.15195256503994
